timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
29944000,-0.0004862058,0.008077143,0.004770432,4000,0,-0.13391107,0.23466294,-9.895153,4000
29948000,0.003885711,0.009790515,0.00015169964,4000,0,-0.1807708,0.24002881,-9.863476,4000
29952000,0.008586416,0.011912101,-0.001643096,4000,0,-0.2045815,0.17410275,-9.839305,4000
29956000,0.0064069075,0.008010209,-0.002163319,4000,0,-0.19295023,0.20948844,-9.872254,4000
29964000,0.006911462,0.0079566175,-0.004546742,4000,0,-0.22284628,0.19157332,-9.951646,4000
29968000,0.004446881,0.009977311,-0.0026490567,4000,0,-0.22993092,0.16911677,-9.9145775,4000
29972000,0.008345001,0.0041785254,-0.0015697246,4000,0,-0.2624014,0.17239454,-9.863537,4000
29976000,0.011810465,0.0010470441,0.0025661113,4000,0,-0.22244164,0.1527478,-9.892418,4000
29980000,0.014366694,0.0019649551,0.008201518,4000,0,-0.14203383,0.14487216,-9.933901,4000
29984000,0.014790272,0.0057913302,0.0057146596,4000,0,-0.13035175,0.18322517,-9.953149,4000
29988000,0.011154528,0.005398507,0.005227371,4000,0,-0.14246732,0.14761835,-9.893891,4000
29992000,0.0077011017,0.0008971226,0.007493221,4000,0,-0.16494054,0.15103665,-9.868,4000
29996000,0.010901047,0.0029093127,0.006775222,4000,0,-0.19941555,0.19108868,-9.946694,4000
30004000,0.016511291,-0.0027999056,-0.00058637134,4000,0,-0.21366526,0.22294383,-9.8825445,4000
30008000,0.018499047,-0.011126756,0.0016927415,4000,0,-0.18224941,0.20640446,-9.912092,4000
30012000,0.01577272,-0.013122718,0.001221725,4000,0,-0.16864847,0.16209866,-9.852375,4000
30016000,0.013818797,-0.00977304,9.664305e-05,4000,0,-0.14739081,0.14050396,-9.8831215,4000
30020000,0.011590109,-0.004741356,-0.0012976605,4000,0,-0.19000453,0.14451632,-9.859096,4000
30024000,0.010877847,-0.0052989977,-0.0003665596,4000,0,-0.2489987,0.17573741,-9.901106,4000
30028000,0.0070248567,-0.009420996,-0.0023540535,4000,0,-0.20881875,0.195349,-9.9591465,4000
30032000,0.0061842585,-0.005277937,-0.0049763885,4000,0,-0.15915105,0.20144431,-9.950809,4000
30040000,0.011304836,-0.0028769013,0.00045131633,4000,0,-0.14541388,0.22546908,-9.903285,4000
30044000,0.010986947,-0.0016199901,0.004640627,4000,0,-0.1197704,0.19049169,-9.9286375,4000
30048000,0.013156985,-0.0034471578,0.0010375752,4000,0,-0.09554435,0.20586021,-9.933677,4000
30052000,0.014507833,-0.0035807814,0.004088208,4000,0,-0.13181141,0.19267525,-9.945051,4000
30060000,0.011409625,-0.002401796,-0.0058055823,4000,0,-0.16557999,0.18678652,-9.91943,4000
30064000,0.009740822,-0.009970421,-0.0067118057,4000,0,-0.1410561,0.25785622,-9.9515505,4000
30068000,0.011326715,-0.010627092,8.402087e-06,4000,0,-0.14201392,0.27081373,-9.887058,4000
30072000,0.01450326,-0.008826911,0.0029919243,4000,0,-0.18957506,0.21224122,-9.884362,4000
30080000,0.009805752,-0.011825898,-0.0027996749,4000,0,-0.15219273,0.18878303,-9.897122,4000
30084000,0.012180485,-0.010107053,-0.0040001953,4000,0,-0.17540927,0.22797085,-9.916807,4000
30088000,0.018461887,-0.0066053886,-0.00024909677,4000,0,-0.17090105,0.22420038,-9.939135,4000
30092000,0.013893056,-0.0039133816,-0.0019596128,4000,0,-0.23535389,0.18382092,-9.907351,4000
30096000,0.0056103775,5.651747e-05,-0.0030250887,4000,0,-0.25267154,0.22802866,-9.947942,4000
30100000,0.008804945,-0.00043733616,-0.006189641,4000,0,-0.26951382,0.24822614,-9.973897,4000
30104000,0.010846838,-0.0026635693,-0.0010697439,4000,0,-0.23850359,0.17090511,-9.908655,4000
30112000,0.0035172726,0.0072551765,-0.0012987594,4000,0,-0.191637,0.16923061,-9.961133,4000
30116000,0.007682439,0.008153101,-0.0046885605,4000,0,-0.16448003,0.21847656,-9.960158,4000
30120000,0.00624803,0.0021512297,-0.0068013305,4000,0,-0.15269917,0.1877211,-9.903043,4000
30124000,0.0061180987,-0.0022780148,-0.011088209,4000,0,-0.1527007,0.19489461,-9.801195,4000
30128000,0.00889308,0.0062823673,-0.003716327,4000,0,-0.25036585,0.16723463,-9.873197,4000
30132000,0.0068624164,0.009867929,1.4644502e-05,4000,0,-0.19985649,0.14514035,-9.934279,4000
30136000,0.004917412,0.0025020982,-0.0021035934,4000,0,-0.17639625,0.14314738,-9.91643,4000
30140000,0.0005551348,0.0011812227,0.0026241369,4000,0,-0.1980155,0.1699532,-9.932011,4000
30144000,0.00017490666,-0.0016321145,0.0030886861,4000,0,-0.20653245,0.19107865,-9.93789,4000
30148000,-0.0021897615,-0.007932025,0.0022708313,4000,0,-0.2068828,0.19008256,-9.916458,4000
30152000,-0.0011035678,-0.0021012528,-0.0020897696,4000,0,-0.18111081,0.20387888,-9.871501,4000
30156000,-2.7649833e-06,-0.0049473643,0.0009010641,4000,0,-0.2511096,0.20891576,-9.853664,4000
30164000,-0.009711865,-0.008468757,-0.0020585102,4000,0,-0.21573451,0.13441508,-9.911709,4000
30172000,-0.0063353865,-0.0054658665,0.0006007939,4000,0,-0.18972228,0.2351962,-9.91377,4000
30176000,0.0012294047,-0.010616539,0.001838612,4000,0,-0.20862295,0.21241756,-9.882667,4000
30180000,0.0007861051,-0.011830137,-0.0009992949,4000,0,-0.2097658,0.21237026,-9.84435,4000
30184000,0.0010058334,-0.007482061,-0.00045246066,4000,0,-0.18125491,0.21738376,-9.853434,4000
30188000,0.0065208306,-0.004283817,-0.0009030779,4000,0,-0.22199385,0.17778891,-9.873446,4000
30192000,0.002190086,-0.00828174,0.002631138,4000,0,-0.28483522,0.18154329,-9.88259,4000
30200000,-0.0003373432,-0.0055109775,-0.0025671402,4000,0,-0.23464736,0.16348158,-9.850414,4000
30204000,0.0030387973,-0.010768422,-0.0037963209,4000,0,-0.21200772,0.10997245,-9.824102,4000
30208000,0.004368446,-0.02004085,0.0026526512,4000,0,-0.1924545,0.102290675,-9.79845,4000
30216000,-0.00086581346,-0.010263948,-0.0014406894,4000,0,-0.18831047,0.1597539,-9.795937,4000
30220000,0.0004949408,-0.012029435,0.0015151498,4000,0,-0.19654866,0.25684473,-9.79203,4000
30228000,-0.0037952128,-0.008568963,0.0006382326,4000,0,-0.18243518,0.15464492,-9.787954,4000
30236000,0.0012248198,-0.017860789,0.0058282674,4000,0,-0.14523977,0.20808451,-9.9339285,4000
30240000,-0.0045012655,-0.014806752,0.0062562306,4000,0,-0.17445107,0.16717514,-9.858549,4000
30244000,0.0014150381,-0.0126054045,0.0069993637,4000,0,-0.15100616,0.19066566,-9.794746,4000
30252000,-0.004718517,-0.01563812,0.009196082,4000,0,-0.18957551,0.14434439,-9.827684,4000
30256000,0.0019520796,-0.012991173,0.0079831015,4000,0,-0.16114178,0.13614476,-9.795636,4000
30260000,0.006738332,-0.012884887,0.008496534,4000,0,-0.17635046,0.22642592,-9.816595,4000
30264000,0.0079525765,-0.012716235,0.006625333,4000,0,-0.23190781,0.27682,-9.870039,4000
30268000,0.0039395476,-0.014402028,-0.00042498438,4000,0,-0.23326525,0.20704344,-9.891001,4000
30272000,0.005532992,-0.013588022,-0.0030418811,4000,0,-0.21555018,0.103235126,-9.91409,4000
30276000,7.3181545e-05,-0.0077679986,-0.007308709,4000,0,-0.16827823,0.1372804,-9.903475,4000
30280000,0.0011929227,-0.0102443285,-0.01103874,4000,0,-0.11685551,0.15692918,-9.849377,4000
30284000,0.008767847,-0.017823117,-0.007259329,4000,0,-0.20607302,0.155533,-9.822527,4000
30288000,0.0034363673,-0.0131543,-0.0029059257,4000,0,-0.2681884,0.22262813,-9.892674,4000
30296000,-0.0023726032,-0.005137254,0.0037274584,4000,0,-0.24287516,0.1402537,-9.872617,4000
30300000,0.0006202502,-0.010442164,0.003450498,4000,0,-0.23784274,0.12889698,-9.876254,4000
30304000,-0.0028081823,-0.0059534097,0.0014244757,4000,0,-0.19247095,0.08678944,-9.841185,4000
30308000,-0.0054852935,-0.0028101096,-0.0042505595,4000,0,-0.22478999,0.09893648,-9.896746,4000
30312000,-0.0026034217,-0.0049269893,-0.0010463112,4000,0,-0.29339144,0.1785967,-9.942802,4000
30316000,-5.3691085e-05,-0.007976638,0.008336086,4000,0,-0.22213387,0.2287569,-9.878797,4000
30324000,0.007114819,-0.009721386,0.004476007,4000,0,-0.27371374,0.22119737,-9.893038,4000
30332000,0.0017144314,-0.006311156,-0.0041216975,4000,0,-0.18085189,0.26483917,-9.885375,4000
30336000,-0.0021247258,-0.007919511,0.0029672636,4000,0,-0.14212206,0.19663404,-9.896231,4000
30340000,-0.0015665372,-0.0050365347,0.0035342935,4000,0,-0.17876056,0.15917295,-9.901298,4000
30344000,0.0008876968,-0.0049291356,0.0027872748,4000,0,-0.24431746,0.14185378,-9.876959,4000
30348000,0.0012357248,-0.008705955,0.0036875296,4000,0,-0.23352534,0.15198016,-9.824823,4000
30352000,0.0028876215,-0.008331221,0.00049747917,4000,0,-0.18923663,0.21283045,-9.848375,4000
30360000,-0.0015950372,-0.0022199964,-0.0047074235,4000,0,-0.15423472,0.1789807,-9.85224,4000
30364000,0.002297755,-0.008240001,-0.008215378,4000,0,-0.20153183,0.18654118,-9.834473,4000
30372000,-0.00024420058,-0.009666348,-0.0051954226,4000,0,-0.16292892,0.16341469,-9.856573,4000
30376000,0.0028539747,-0.013073577,-0.0042267716,4000,0,-0.21550786,0.20312871,-9.870192,4000
30384000,0.0007733637,-0.019483818,-0.0072091254,4000,0,-0.16781917,0.19304453,-9.855058,4000
30392000,0.0037287166,-0.01461305,0.0041185585,4000,0,-0.17949423,0.14316012,-9.8764925,4000
30396000,0.0040564053,-0.012258432,-0.0007169525,4000,0,-0.1763553,0.12569502,-9.888339,4000
30400000,0.0018573899,-0.013793198,0.0008404689,4000,0,-0.24753098,0.17621392,-9.852931,4000
30404000,-0.0017509803,-0.01759567,-0.00036788892,4000,0,-0.26526058,0.24470384,-9.829177,4000
30408000,-0.001204691,-0.012989859,-0.008941974,4000,0,-0.16171345,0.23750645,-9.876,4000
30416000,0.0020556485,-0.010224809,-0.002009476,4000,0,-0.22649334,0.1866124,-9.798648,4000
30420000,0.00019828399,-0.009411072,-0.0009301809,4000,0,-0.2475187,0.19049856,-9.800699,4000
30424000,0.003188311,-0.010384569,0.004839613,4000,0,-0.20480025,0.18806002,-9.841227,4000
30428000,0.0036136284,-0.011727831,0.0032312737,4000,0,-0.15158427,0.18049808,-9.91624,4000
30432000,-0.0024263596,-0.01122672,-0.0067619844,4000,0,-0.15237159,0.20304845,-9.936269,4000
30436000,0.0039719283,-0.009314388,-0.0062564295,4000,0,-0.16462776,0.21343186,-9.857945,4000
30444000,-0.006664695,-0.012551234,-0.0087514995,4000,0,-0.18691559,0.24076013,-9.865455,4000
30448000,-0.0017378593,-0.01369557,-0.0061295563,4000,0,-0.25202283,0.22070408,-9.843294,4000
30452000,0.005670898,-0.011113434,-0.0031927936,4000,0,-0.28712413,0.19617304,-9.87733,4000
30456000,0.0015213189,-0.0089408355,-0.0029130415,4000,0,-0.25956804,0.15810968,-9.886293,4000
30460000,-0.008740341,-0.0033831429,-0.0050585736,4000,0,-0.21521902,0.1394478,-9.890002,4000
30464000,-0.01196117,-0.0052467426,-0.0054598935,4000,0,-0.16987193,0.12868118,-9.89191,4000
30468000,-0.0033964375,-0.0099608125,-0.0019091453,4000,0,-0.16947527,0.17510977,-9.917175,4000
30472000,-0.0025165556,-0.008580044,0.0010972053,4000,0,-0.18464091,0.16215657,-9.908422,4000
30476000,-0.0069944817,-0.008484506,0.0015565276,4000,0,-0.15990315,0.17187609,-9.853808,4000
30480000,-0.011099639,-0.006392721,0.0053221886,4000,0,-0.2155594,0.19385763,-9.874953,4000
30484000,-0.0068717776,-0.0059842737,0.006562235,4000,0,-0.20251293,0.13745351,-9.89031,4000
30488000,9.223987e-05,-0.0014008123,0.003263378,4000,0,-0.18989335,0.07918457,-9.931663,4000
30492000,0.0009436914,-0.008806093,0.001977266,4000,0,-0.22459863,0.15664661,-9.923667,4000
30500000,0.00071702746,-0.0011160029,0.004812261,4000,0,-0.13381372,0.25254965,-9.813824,4000
30504000,0.0004817025,-0.001987187,0.0011093421,4000,0,-0.08162026,0.25366586,-9.882586,4000
30508000,-0.005389943,-0.002345996,-0.003508292,4000,0,-0.14454569,0.2855993,-9.926863,4000
30512000,-0.0046364297,-0.0073886295,0.0049108714,4000,0,-0.17987616,0.26667267,-9.899896,4000
30516000,-0.0001197518,-0.012249713,0.0053841653,4000,0,-0.11925225,0.24439397,-9.863316,4000
30520000,-0.0042045144,-0.012161853,-0.0023192007,4000,0,-0.16801724,0.23183791,-9.876973,4000
30524000,-0.0063485494,-0.008782273,0.0016856336,4000,0,-0.19329499,0.17214994,-9.858853,4000
30528000,-0.003376238,-0.01358829,-0.0005324278,4000,0,-0.17332517,0.19155799,-9.86481,4000
30532000,-0.0060795387,-0.01159863,-0.0036350088,4000,0,-0.2169488,0.19732852,-9.835134,4000
30536000,-0.0060364353,-0.00467465,0.0011834805,4000,0,-0.206199,0.15211274,-9.79203,4000
30544000,-0.0030100439,-0.009970902,0.0054702214,4000,0,-0.17993563,0.19691905,-9.885056,4000
30548000,0.0018965055,-0.0056158924,0.0049224333,4000,0,-0.24008767,0.24676639,-9.818145,4000
30552000,-0.0055497265,-0.010327414,0.0049862545,4000,0,-0.26403767,0.18634796,-9.796254,4000
30556000,-0.0058277044,-0.015832886,0.006526318,4000,0,-0.21771978,0.1299946,-9.838061,4000
30560000,-0.0042534433,-0.012057773,0.006992908,4000,0,-0.13568442,0.18034293,-9.8623295,4000
30564000,-0.011935966,-0.0051346323,0.001844969,4000,0,-0.14724453,0.2582575,-9.7949505,4000
30568000,-0.011334829,0.00052880216,8.758832e-05,4000,0,-0.23757339,0.25689018,-9.792811,4000
30572000,-0.0067701563,-0.0012141556,0.0006678516,4000,0,-0.19215097,0.21625318,-9.847359,4000
30576000,-0.007749938,-0.004736296,0.0004232589,4000,0,-0.1132723,0.23177478,-9.7827635,4000
30580000,-0.0062896144,0.0009993818,-0.0022814106,4000,0,-0.18507099,0.2761048,-9.765798,4000
30588000,-0.013465297,-0.00068949274,-0.0002732595,4000,0,-0.19902728,0.17645986,-9.766749,4000
30592000,-0.016123949,0.0024037387,0.0053897146,4000,0,-0.24566756,0.20989552,-9.7466135,4000
30596000,-0.011496376,0.0035079112,0.00404973,4000,0,-0.2334913,0.24154435,-9.725735,4000
30600000,-0.015041559,-0.0026075335,0.00013935698,4000,0,-0.15453838,0.22987933,-9.764385,4000
30604000,-0.010500609,0.002256679,0.0010525973,4000,0,-0.14421073,0.12959892,-9.704662,4000
30608000,-0.0051226825,0.002231577,0.0023060744,4000,0,-0.19763245,0.14611755,-9.713713,4000
30612000,-0.008835988,0.0035360642,0.0040173777,4000,0,-0.20537598,0.21963118,-9.760443,4000
30616000,-0.010870168,0.008273607,0.0056088353,4000,0,-0.15522939,0.26361683,-9.694066,4000
30620000,-0.0061343913,0.0023784179,0.0032169486,4000,0,-0.17780334,0.22853088,-9.726886,4000
30624000,-0.0005418239,0.006234459,0.00087849,4000,0,-0.19204368,0.16435406,-9.775335,4000
30628000,0.0010922623,0.013120453,0.0009230349,4000,0,-0.10926514,0.18017223,-9.813195,4000
30632000,0.0016509263,0.009425657,0.002661972,4000,0,-0.0947077,0.18587598,-9.754169,4000
30636000,-0.0022060694,0.01224914,0.0003451711,4000,0,-0.21211891,0.18852413,-9.753755,4000
30640000,-0.008010755,0.009054081,-0.005487845,4000,0,-0.23751755,0.1497451,-9.788955,4000
30644000,-0.005638144,-0.0053132656,-0.0038393205,4000,0,-0.20688303,0.16632248,-9.777458,4000
30648000,-0.006555712,-0.0041957614,-0.0009803886,4000,0,-0.22701995,0.19691733,-9.8138075,4000
30652000,-0.0050735953,0.005511045,0.0015328432,4000,0,-0.18038511,0.17175798,-9.819957,4000
30656000,-0.004599686,0.0010538617,0.001539566,4000,0,-0.18099418,0.16922279,-9.847512,4000
30660000,-0.008663016,0.0017369834,-0.0034070648,4000,0,-0.1791353,0.20818497,-9.853018,4000
30668000,-0.014821932,0.005402938,-0.00060925906,4000,0,-0.1491046,0.15202901,-9.855047,4000
30672000,-0.013923846,0.009201087,0.00094045675,4000,0,-0.21227804,0.20282629,-9.877244,4000
30676000,-0.015289393,0.0059997356,-0.0006403773,4000,0,-0.23233554,0.24508639,-9.891086,4000
30680000,-0.016888749,0.002199665,-0.00022641312,4000,0,-0.22715807,0.18982361,-9.852177,4000
30688000,-0.010171058,-3.4963945e-05,0.00035273356,4000,0,-0.23339419,0.1353454,-9.871146,4000
30692000,-0.01086613,0.00035325205,-0.0010745078,4000,0,-0.18238547,0.18061544,-9.85699,4000
30696000,-0.011310123,0.003921908,0.005848492,4000,0,-0.1632593,0.1614169,-9.851855,4000
30700000,-0.0130109675,-0.0021449146,-5.6144407e-05,4000,0,-0.16506109,0.16850981,-9.867274,4000
30704000,-0.007388056,-0.004948505,-0.003597224,4000,0,-0.14620072,0.2250654,-9.858786,4000
30708000,-0.004729508,-0.0077687637,0.0049009104,4000,0,-0.2108948,0.1479847,-9.92848,4000
30716000,-0.0027372115,-0.0017252419,0.001934184,4000,0,-0.18718062,0.0734972,-9.95136,4000
30724000,0.0011880667,-0.0029907348,-0.0026242037,4000,0,-0.21893154,0.23303272,-9.842758,4000
30728000,0.00088057993,-0.0026767736,-0.00048006847,4000,0,-0.15718828,0.19459109,-9.867192,4000
30732000,-0.0002926024,-0.0046938597,0.006649761,4000,0,-0.16511302,0.2282872,-9.79557,4000
30736000,0.006015639,-0.0028011715,0.0044092317,4000,0,-0.20152535,0.23114176,-9.834216,4000
30740000,0.0058962745,0.008383562,-0.00016302838,4000,0,-0.1409807,0.22845438,-9.874719,4000
30744000,0.0088103525,0.007837202,-0.00059963495,4000,0,-0.12310207,0.24761723,-9.880107,4000
30748000,0.008097995,-0.00018763075,-0.0021313978,4000,0,-0.23918821,0.20869209,-9.834565,4000
30752000,0.0034614964,-0.0047733327,0.0002513196,4000,0,-0.19631492,0.15926205,-9.820306,4000
30756000,0.008589416,-0.0054993522,0.0023428246,4000,0,-0.14530851,0.19212417,-9.866277,4000
30760000,0.010069496,-0.0021680149,-0.002047521,4000,0,-0.20699811,0.2541929,-9.866634,4000
30764000,0.0039712493,-0.0057346206,-0.0074337088,4000,0,-0.25230455,0.24887227,-9.864565,4000
30768000,7.113138e-05,-0.0074881464,-0.00041096556,4000,0,-0.24252145,0.13339497,-9.861137,4000
30772000,0.0011150381,-0.0032136235,-0.00036572822,4000,0,-0.22280963,0.13549264,-9.841423,4000
30776000,0.0027982679,0.00059695635,0.0009946359,4000,0,-0.21671745,0.21492359,-9.803847,4000
30780000,0.005118861,-0.0050536674,0.006654041,4000,0,-0.16159979,0.14901249,-9.831089,4000
30784000,-0.00017206231,-0.010861404,0.002963311,4000,0,-0.18859558,0.14053832,-9.814695,4000
30788000,-0.0015887177,-0.007373052,-0.0020129299,4000,0,-0.19740614,0.1815821,-9.83701,4000
30792000,0.0023742989,-0.0008539731,-0.0026041844,4000,0,-0.21981302,0.1351633,-9.898032,4000
30796000,0.00034834092,0.0031337885,0.00016557657,4000,0,-0.25601086,0.12350865,-9.902497,4000
30800000,-0.0005088075,-0.0032142987,0.00046825875,4000,0,-0.20092906,0.17152092,-9.863892,4000
30804000,0.0047457176,-0.006807428,0.0038694118,4000,0,-0.18242282,0.17503935,-9.817382,4000
30808000,0.0064428076,-0.0010076389,0.0027657165,4000,0,-0.18109599,0.19647557,-9.791354,4000
30816000,-0.0049024993,0.0023631682,0.004224971,4000,0,-0.16926987,0.19810896,-9.81262,4000
30820000,-0.00062174076,-0.0006863025,0.0039005522,4000,0,-0.099484004,0.21872242,-9.83558,4000
30824000,-0.002504071,-0.005549308,0.0003993668,4000,0,-0.1580197,0.20656152,-9.86368,4000
30828000,0.00052250363,-0.0003361962,-0.0008451546,4000,0,-0.16636738,0.18312882,-9.937868,4000
30832000,0.0077073774,-0.0019820912,-0.0041301376,4000,0,-0.09709962,0.19157769,-9.893448,4000
30840000,0.0063045593,-0.0040800166,-0.0020703843,4000,0,-0.1682391,0.21518353,-9.7828,4000
30844000,0.009658519,-0.004104092,0.0039330237,4000,0,-0.1784075,0.2031002,-9.696754,4000
30848000,0.005238151,-0.004405831,-0.001177137,4000,0,-0.17237888,0.17086188,-9.762952,4000
30852000,0.0006673167,-0.0056585055,-0.012703251,4000,0,-0.18488376,0.1689083,-9.922097,4000
30860000,0.0022186313,-0.00857802,-0.0013090504,4000,0,-0.18908449,0.13727783,-9.9232855,4000
30864000,-0.005571392,-0.009778514,0.005601624,4000,0,-0.20867155,0.17706051,-9.93905,4000
30868000,-8.664767e-05,-0.013205302,0.0059114704,4000,0,-0.22255114,0.19783592,-9.914296,4000
30872000,0.0065223062,-0.015793612,0.0009921832,4000,0,-0.23462944,0.2508718,-9.86734,4000
30876000,0.00093637273,-0.008005826,-0.00034589792,4000,0,-0.24527568,0.27711385,-9.867194,4000
30884000,-0.0067786467,-0.009991571,0.0016027197,4000,0,-0.2210089,0.18887421,-9.935876,4000
30888000,-0.003488045,-0.010761968,-0.0076615633,4000,0,-0.10264381,0.20827493,-9.970876,4000
30892000,-0.00048188708,-0.0016461704,-0.007918541,4000,0,-0.1301179,0.1514672,-9.9224615,4000
30896000,-0.00042068842,0.0040696706,-0.005095231,4000,0,-0.22830193,0.1424731,-9.876472,4000
30900000,-0.00010171406,-0.0035426721,-0.0011472601,4000,0,-0.20434271,0.1854195,-9.903346,4000
30904000,-0.001680162,-0.0045310687,-0.0038801841,4000,0,-0.13370202,0.25010753,-9.942578,4000
30908000,-0.0029499158,-0.0028348223,-0.0032017056,4000,0,-0.20061232,0.20124666,-9.960189,4000
30912000,0.0061414973,-0.0024443425,-0.0021797933,4000,0,-0.16789606,0.21214737,-9.957905,4000
30916000,0.004019952,0.00027505856,-0.0002652201,4000,0,-0.20360382,0.2830786,-9.956296,4000
30920000,0.0006498075,0.0032892188,0.0031553314,4000,0,-0.2724772,0.22868554,-9.971429,4000
30928000,0.0030459245,0.0037904913,0.0008731077,4000,0,-0.1932936,0.14550963,-9.976608,4000
30932000,0.003927883,-0.000776954,-0.0006712076,4000,0,-0.22253025,0.19447894,-9.943036,4000
30936000,-0.006258017,0.00056795805,0.005295531,4000,0,-0.2387121,0.18627188,-9.916858,4000
30940000,-0.001104443,0.0028862732,0.002396322,4000,0,-0.24652097,0.11651093,-9.984003,4000
30944000,0.0011104124,0.0013973321,0.0013461112,4000,0,-0.21474011,0.080658704,-9.986905,4000
30948000,-0.0076764645,0.0031178133,0.0035794864,4000,0,-0.20700298,0.10054553,-9.966757,4000
30952000,-0.0069619725,-0.002122028,-0.0046566133,4000,0,-0.2388153,0.2010221,-9.990599,4000
30956000,-0.0016041761,-0.007065861,-0.00907529,4000,0,-0.21788892,0.18279737,-10.001542,4000
30960000,0.00037407552,-0.0048851375,-0.0014885762,4000,0,-0.26182774,0.13221097,-10.010129,4000
30964000,-0.004286185,-0.004539914,0.004102588,4000,0,-0.2769372,0.17616317,-10.017506,4000
30968000,0.00034859456,-0.005232983,0.002854408,4000,0,-0.24727848,0.13925867,-9.944404,4000
30972000,0.00891477,-0.005352459,-0.0024414747,4000,0,-0.21705244,0.07810442,-9.918638,4000
30980000,-0.00029281716,-0.002373972,-0.0024241973,4000,0,-0.228928,0.26294315,-9.97298,4000
30984000,5.879189e-05,-0.0055181887,-0.0036800047,4000,0,-0.17660332,0.23801099,-9.992945,4000
30992000,-0.002281288,-0.006675275,-0.0012078051,4000,0,-0.21443172,0.14341748,-9.872683,4000
31000000,0.0027086406,-0.012751973,0.004642797,4000,0,-0.21390542,0.10005959,-10.000893,4000
31004000,0.0047484483,-0.008905225,-0.0023694057,4000,0,-0.22041348,0.22116353,-9.913982,4000
31008000,0.0038404108,-0.010240656,-0.003574163,4000,0,-0.23332383,0.19103433,-9.901446,4000
31012000,0.002051787,-0.011173163,-0.0015944061,4000,0,-0.21603435,0.16923274,-9.941219,4000
31016000,0.0015258313,-0.01031624,-0.0022332177,4000,0,-0.2269426,0.1860313,-9.931499,4000
31024000,-0.0003548557,-0.0048205173,-0.0030644867,4000,0,-0.21261251,0.20498684,-9.894662,4000
31028000,0.004257361,-0.0049284054,-0.001855902,4000,0,-0.19461453,0.10329563,-9.918564,4000
31032000,0.0016638235,-0.013302646,0.0047250446,4000,0,-0.19076093,0.13516897,-9.938276,4000
31040000,0.00087078987,-0.013191492,0.0042140014,4000,0,-0.23941177,0.19740865,-9.96378,4000
31044000,-0.005116886,-0.017920656,0.0034653074,4000,0,-0.18559717,0.2074272,-10.045106,4000
31048000,-0.00549873,-0.017923512,-0.002689646,4000,0,-0.17967191,0.19698268,-10.029727,4000
31052000,-0.0031162445,-0.017331487,-0.00392177,4000,0,-0.18622905,0.13806736,-9.998384,4000
31056000,-0.0015201393,-0.021076273,-0.007085894,4000,0,-0.17040996,0.11634595,-10.056908,4000
31060000,-0.0024038667,-0.019718105,-0.014872762,4000,0,-0.1995819,0.1326458,-9.982168,4000
31064000,-0.0011600036,-0.015365538,-0.004406412,4000,0,-0.2326066,0.115269646,-9.911688,4000
31068000,0.0061519914,-0.0120613575,0.0076150508,4000,0,-0.17680469,0.1664375,-9.913904,4000
31076000,0.003952744,-0.020454833,0.0034377298,4000,0,-0.24377257,0.11651503,-9.906799,4000
31080000,0.0074708937,-0.019663263,0.0011899605,4000,0,-0.24026205,0.13425583,-9.940612,4000
31084000,0.008727376,-0.019203082,0.004047996,4000,0,-0.24705032,0.12455934,-9.983231,4000
31088000,0.010963466,-0.018741732,0.0015038296,4000,0,-0.23793313,0.16186309,-9.967558,4000
31092000,0.011205483,-0.018781267,-0.0013095493,4000,0,-0.20949022,0.21384904,-9.951488,4000
31096000,0.011653318,-0.019638946,0.0032067879,4000,0,-0.14974694,0.17279583,-9.93909,4000
31100000,0.017402014,-0.021950193,0.006924151,4000,0,-0.08140849,0.15080485,-9.957777,4000
31108000,0.009207275,-0.015125295,-0.0055244328,4000,0,-0.1898239,0.18816532,-10.006955,4000
31112000,0.0055387593,-0.0184106,-0.0037346233,4000,0,-0.16563874,0.19769022,-10.006169,4000
31120000,0.010446953,-0.013615607,0.002033757,4000,0,-0.18811207,0.09369432,-9.965587,4000
31124000,0.008078059,-0.024979612,-0.0015742298,4000,0,-0.14501278,0.113752246,-9.963022,4000
31128000,0.007350636,-0.023604495,0.0019378974,4000,0,-0.2457524,0.17399019,-9.959621,4000
31132000,0.0024902585,-0.02327324,-0.003253663,4000,0,-0.26069456,0.22491057,-9.961572,4000
31136000,0.003990523,-0.023062697,-0.004450902,4000,0,-0.19698586,0.15150546,-9.912433,4000
31144000,-0.00096182054,-0.013758492,-0.0027736805,4000,0,-0.19166401,0.1963618,-9.978502,4000
31152000,0.008420338,-0.016861971,0.0014022328,4000,0,-0.26150018,0.20035402,-9.839054,4000
31156000,0.013778319,-0.018913398,-0.0029788208,4000,0,-0.2692303,0.18157431,-9.864275,4000
31160000,0.009730284,-0.015350513,0.0008817628,4000,0,-0.28203478,0.15651444,-9.92995,4000
31168000,0.015927283,-0.017046968,0.004914871,4000,0,-0.14865236,0.17338069,-9.903524,4000
31172000,0.007947979,-0.010329126,0.011691208,4000,0,-0.15697518,0.20405519,-9.883471,4000
31176000,0.0052254763,-0.0069155176,0.0050545903,4000,0,-0.16323137,0.21145914,-9.856952,4000
